datetime,leg_point,lat,lon,hs_m,tp_s,wave_dir_deg,u10_ms,v10_ms
2025-01-05 14:00:00,0,51.95000000000001,4.05,1.424702,5.40464,229.85454,8.272934,8.330109
2025-01-05 15:00:00,0,51.95000000000001,4.05,1.5787994,5.839699,233.29796,7.899658,8.2200165
2025-01-05 16:00:00,0,51.95000000000001,4.05,1.6244764,6.232765,234.91801,7.9700623,8.052231
2025-01-05 17:00:00,0,51.95000000000001,4.05,1.6977733,6.3567886,235.15144,8.281128,8.622314
2025-01-05 18:00:00,0,51.95000000000001,4.05,1.7866762,6.576515,235.16034,7.795059,8.914185
2025-01-05 19:00:00,0,51.95000000000001,4.05,1.7837497,6.728859,234.7661,6.658539,9.17041
2025-01-05 20:00:00,0,51.95000000000001,4.05,1.7342279,6.7718277,233.31116,6.064514,9.372269
2025-01-05 21:00:00,0,51.95000000000001,4.05,1.6874135,6.7767105,231.44612,5.3882294,9.516571
2025-01-05 22:00:00,0,51.95000000000001,4.05,1.6220845,6.763527,229.4467,4.465027,10.110947
2025-01-05 23:00:00,0,51.95000000000001,4.05,1.5908198,6.7400894,226.97058,4.4783783,10.203735
2025-01-06 00:00:00,0,51.95000000000001,4.05,1.5683508,6.7107925,224.5418,4.0818634,10.27504
2025-01-06 01:00:00,0,51.95000000000001,4.05,1.5763844,6.6790543,222.04845,3.784668,10.78978
2025-01-06 02:00:00,0,51.95000000000001,4.05,1.611121,6.6590347,219.90704,3.8043213,11.035324
2025-01-06 03:00:00,0,51.95000000000001,4.05,1.635674,6.668312,218.16447,3.4726105,11.266083
2025-01-06 04:00:00,0,51.95000000000001,4.05,1.6446426,6.694191,216.1349,3.1699524,11.590088
2025-01-06 05:00:00,0,51.95000000000001,4.05,1.6605332,6.708351,214.1035,2.8606415,11.969116
2025-01-06 06:00:00,0,51.95000000000001,4.05,1.7173984,6.699562,212.02606,2.7314148,12.36264
2025-01-06 07:00:00,0,51.95000000000001,4.05,1.7844963,6.6971207,210.66417,2.703064,12.661667
2025-01-06 08:00:00,0,51.95000000000001,4.05,1.8571582,6.720558,209.7199,2.7060394,13.001038
