0_datetime,1_Pickup11,2_Fuel_eff,3_ME_tot_FL,4_Nav_02,5_Nav_03,6_Nav_04,7_Fuel_Index,8_MSB0-TOT-LOD,9_MS114,10_MW014,11_Trim_in_meters,12_LIST,13_ballast,14_ECDIS_COG,15_Uwind,16_Vwind,17_Gust,18_Significant_wave_height,19_Wave_direction,20_Wave_period,21_struja_smjer_deg,22_struja_brzina,23_sea,24_swell,25_wind,26_wind_deg_ecdis,27_Prop_slip
12/29/2016 13:46,74.54545455,168.6046512,1221.705426,11.96905222,337.3307544,17.65812432,73.85496183,564.3824261,30.73500967,17.28391821,2.459459459,-0.069632495,ballast,333.2,-6.613541,-0.7858887,9.778484,1.262661,61.28676,5.518824,42.85623943,0.066160791,3,1,3,44.9,d
12/29/2016 13:51,73.92649903,168.6046512,1184.053156,11.78336557,335.56231,21.55125409,65.83969466,554.7112462,30.73500967,17.4231832,2.452702703,-0.059187621,ballast,333.2,-6.613541,-0.7858887,9.778484,1.262661,61.28676,5.518824,42.85623943,0.066160791,3,1,3,44.9,d
12/29/2016 13:56,70.21276596,166.8604651,958.1395349,10.74145712,335.56231,21.92748092,57.82442748,554.7112462,30.76402321,17.50386847,2.371621622,-0.042553191,ballast,333.2,-6.613541,-0.7858887,9.778484,1.262661,61.28676,5.518824,42.85623943,0.066160791,3,1,3,44.9,d
12/29/2016 14:01,62.63056093,177.9069767,670.6533776,9.736943907,327.2727273,20.15267176,49.93638677,623.7911025,30.64023211,17.41765681,2.243243243,0.013539652,ballast,333.2,-6.613541,-0.7858887,9.778484,1.262661,61.28676,5.518824,42.85623943,0.066160791,3,1,3,44.9,d
12/29/2016 14:27,64.25531915,177.9069767,803.1007752,10.344294,330.4780326,20.38167939,57.63358779,957.4468085,30.32882012,17.5270793,2.243243243,0.037524178,ballast,333.2,-6.613541,-0.7858887,9.778484,1.262661,61.28676,5.518824,42.85623943,0.066160791,3,1,3,44.9,d
12/29/2016 14:33,72.22437137,175.3322259,1167.220377,11.69825919,329.5938104,21.75572519,71.9738277,1128.764852,30.12572534,17.5270793,2.351351351,0.050870406,ballast,333.2,-6.613541,-0.7858887,9.778484,1.262661,61.28676,5.518824,42.85623943,0.066160791,3,1,3,44.9,d
12/29/2016 14:38,66.42166344,176.3953488,919.158361,11.45454545,329.5938104,21.80479826,59.76008724,1224.095054,29.92263056,17.96145344,2.284749035,0.041005803,ballast,333.2,-6.613541,-0.7858887,9.778484,1.262661,61.28676,5.518824,42.85623943,0.066160791,3,1,3,44.9,d
12/29/2016 14:43,61.81818182,180.2325581,683.4994463,10.10960671,344.2940039,23.35877863,50.38167939,1295.938104,29.90006447,17.72823985,2.162162162,0.072533849,ballast,333.2,-6.613541,-0.7858887,9.778484,1.262661,61.28676,5.518824,42.85623943,0.066160791,3,1,3,44.9,d
12/29/2016 14:59,53.42359768,183.3887043,385.1162791,9.655705996,344.2940039,20.88876772,41.90294438,1276.595745,29.8549323,17.67408124,2.182432432,0.027466151,ballast,333.2,-6.613541,-0.7858887,9.778484,1.262661,61.28676,5.518824,42.85623943,0.066160791,3,1,3,44.9,d
12/29/2016 15:04,45.68665377,186.627907,385.1162791,8.580270793,344.2940039,19.38386041,28.89858233,1276.595745,29.92263056,17.4231832,2.083976834,0.03868472,ballast,333.2,-6.613541,-0.7858887,9.778484,1.262661,61.28676,5.518824,42.85623943,0.066160791,3,1,3,44.9,d
12/29/2016 15:09,49.81302386,188.9534884,263.5658915,7.690522244,345.6203371,17.99345692,28.24427481,1247.582205,29.92263056,17.31044487,2.033783784,0.03868472,ballast,333.2,-6.613541,-0.7858887,9.778484,1.262661,61.28676,5.518824,42.85623943,0.066160791,3,1,3,44.9,d
12/29/2016 15:14,59.92263056,178.1007752,725.5813953,7.528046422,329.8517086,17.40458015,54.00763359,1270.378558,29.92263056,17.46518375,2.083333333,0.054932302,ballast,333.2,-6.613541,-0.7858887,9.778484,1.262661,61.28676,5.518824,42.85623943,0.066160791,3,1,3,44.9,d
12/29/2016 15:19,57.25338491,177.5193798,617.0542636,8.963249516,315.6673114,14.71374046,43.89312977,1262.088975,29.71953578,17.94487427,2.170849421,0.046808511,ballast,333.2,-6.613541,-0.7858887,9.778484,1.262661,61.28676,5.518824,42.85623943,0.066160791,3,1,3,44.9,d
12/29/2016 15:24,58.72340426,176.5780731,609.9667774,8.47582205,291.1301464,11.31134133,46.42857143,1262.088975,29.71953578,18.18471954,2.170849421,0.038878143,ballast,333.2,-6.613541,-0.7858887,9.778484,1.262661,61.28676,5.518824,42.85623943,0.066160791,3,1,3,44.9,d
12/29/2016 15:30,59.34235977,174.833887,621.4839424,9.071566731,280.6300083,13.15976009,47.19193021,1262.088975,29.71953578,18.12282398,2.133204633,0.036170213,ballast,333.2,-6.613541,-0.7858887,9.778484,1.262661,61.28676,5.518824,42.85623943,0.066160791,3,1,3,44.9,d
12/29/2016 15:35,55.86073501,168.7984496,488.8888889,8.096711799,215.860735,16.10687023,39.05852417,1262.088975,29.71953578,17.97840103,2.09009009,0.043649259,ballast,333.2,-6.613541,-0.7858887,9.778484,1.262661,61.28676,5.518824,42.85623943,0.066160791,3,1,3,44.9,d
12/29/2016 15:40,41.23791103,169.9612403,313.1782946,7.555125725,226.9503546,16.71755725,28.24427481,1262.088975,29.83558994,17.83103067,2.074324324,0.021083172,ballast,333.2,-6.613541,-0.7858887,9.778484,1.262661,61.28676,5.518824,42.85623943,0.066160791,3,1,3,44.9,d
12/29/2016 15:45,58.87814313,175.3322259,758.3610188,7.446808511,287.8143133,13.79770992,54.00763359,1204.061896,29.92263056,17.83103067,2.074324324,0.045261122,ballast,333.2,-6.613541,-0.7858887,9.778484,1.262661,61.28676,5.518824,42.85623943,0.066160791,3,1,3,44.9,d
12/29/2016 15:51,42.94003868,208.1395349,369.4352159,8.630560928,295.8828406,13.96946565,30.56161396,1224.785852,29.92263056,17.54807958,2.101351351,0.083945841,ballast,333.2,-6.613541,-0.7858887,9.778484,1.262661,61.28676,5.518824,42.85623943,0.066160791,3,1,3,44.9,d
12/29/2016 15:56,43.05609284,202.6578073,333.5548173,7.400386847,319.7568389,14.52562704,32.60632497,1257.944183,29.92263056,17.28391821,2.068532819,0.117988395,ballast,333.2,-6.613541,-0.7858887,9.778484,1.262661,61.28676,5.518824,42.85623943,0.066160791,3,1,3,44.9,d
12/29/2016 16:01,58.29787234,182.751938,703.875969,8.042553191,333.2412269,16.52671756,54.58015267,1245.509809,29.92263056,17.29054988,2.094594595,0.106382979,ballast,333.2,-6.613541,-0.7858887,9.778484,1.262661,61.28676,5.518824,42.85623943,0.066160791,3,1,3,44.9,d
12/29/2016 16:06,67.77562863,170.3488372,948.8372093,10.01547389,319.5357834,17.7480916,61.83206107,1262.088975,29.71953578,17.43423598,2.094594595,0.08065764,ballast,333.2,-6.613541,-0.7858887,9.778484,1.262661,61.28676,5.518824,42.85623943,0.066160791,3,1,3,44.9,d
12/29/2016 16:12,53.96518375,157.5581395,471.3178295,9.477756286,251.450677,11.6221374,37.40458015,1310.444874,29.71953578,17.69729207,2.013513514,-0.024951644,ballast,333.2,-6.613541,-0.7858887,9.778484,1.262661,61.28676,5.518824,42.85623943,0.066160791,3,1,3,44.9,d
12/29/2016 16:17,32.84332689,177.9069767,96.56699889,7.237911025,213.7607074,8.906761178,17.52998909,1251.726996,30,17.10707378,1.997104247,-0.000773694,ballast,333.2,-6.613541,-0.7858887,9.778484,1.262661,61.28676,5.518824,42.85623943,0.066160791,3,1,3,44.9,d
12/29/2016 16:23,28.5106383,177.9069767,60.24363234,6.394584139,222.602929,9.790076336,16.22137405,1260.477112,29.92263056,16.84401768,1.993243243,0.045261122,ballast,333.2,-6.613541,-0.7858887,9.778484,1.262661,61.28676,5.518824,42.85623943,0.066160791,3,1,3,44.9,d
12/29/2016 16:28,28.94390716,194.1860465,80.62015504,5.00967118,238.8136686,10.36259542,19.84732824,1266.924565,30.20309478,16.82301741,1.925675676,0.145647969,ballast,333.2,-6.613541,-0.7858887,9.778484,1.262661,61.28676,5.518824,42.85623943,0.066160791,3,1,3,44.9,d
12/29/2016 16:38,7.930367505,66.27906977,0,2.247582205,246.8085106,12.70992366,5.34351145,1293.17491,30.39651838,16.79980658,1.844594595,0.213346228,ballast,333.2,-6.613541,-0.7858887,9.778484,1.262661,61.28676,5.518824,42.85623943,0.066160791,3,1,3,44.9,d
12/29/2016 16:43,-1,137.9568106,163.8981174,1.241779497,182.3708207,7.164667394,21.04689204,1402.321083,30.53191489,16.73238464,1.61969112,0.084526112,ballast,333.2,-6.613541,-0.7858887,9.778484,1.262661,61.28676,5.518824,42.85623943,0.066160791,3,1,3,44.9,d
12/29/2016 16:48,-1,54.90033223,11.51716501,0.522243714,169.6969697,5.496183206,4.525627045,1396.794695,30.32882012,16.77438519,1.689189189,0.151837524,ballast,333.2,-6.613541,-0.7858887,9.778484,1.262661,61.28676,5.518824,42.85623943,0.066160791,3,1,3,44.9,d
12/29/2016 16:54,-1,33.72093023,11.51716501,0.522243714,176.4023211,4.809160305,4.525627045,1300.773694,30.32882012,16.45938104,1.844594595,-0.028110896,ballast,333.2,-6.613541,-0.7858887,9.778484,1.262661,61.28676,5.518824,42.85623943,0.066160791,3,1,3,44.9,d
12/29/2016 17:56,-1,33.72093023,11.51716501,0.522243714,178.7234043,4.408396947,4.525627045,983.0063553,30.32882012,16.66518375,1.817567568,0.034622824,ballast,333.2,-6.613541,-0.7858887,9.778484,1.262661,61.28676,5.518824,42.85623943,0.066160791,3,1,3,44.9,d
12/29/2016 21:56,-1,33.72093023,11.51716501,0.522243714,178.7234043,2.977099237,4.525627045,1537.717602,28.63636364,16.65280464,1.52027027,0.030367505,ballast,333.2,-6.613541,-0.7858887,9.778484,1.262661,61.28676,5.518824,42.85623943,0.066160791,3,1,3,44.9,d
12/30/2016 2:57,-1,33.72093023,11.51716501,0.522243714,178.7234043,4.236641221,4.525627045,1527.355623,26.47001934,16.50580271,-0.013513514,0.157640232,ballast,333.2,-6.613541,-0.7858887,9.778484,1.262661,61.28676,5.518824,42.85623943,0.066160791,3,1,3,44.9,d
12/30/2016 6:58,-1,33.72093023,11.51716501,0.522243714,178.7234043,4.236641221,4.525627045,1523.210832,24.37137331,16.5212766,-0.013513514,0.014313346,ballast,333.2,-6.613541,-0.7858887,9.778484,1.262661,61.28676,5.518824,42.85623943,0.066160791,3,1,3,44.9,d
12/30/2016 9:57,-1,33.72093023,11.51716501,0.522243714,178.7234043,4.236641221,4.525627045,1673.11412,23.28820116,16.50580271,0.391891892,-0.059574468,ballast,333.2,-6.613541,-0.7858887,9.778484,1.262661,61.28676,5.518824,42.85623943,0.066160791,3,1,3,44.9,d
12/31/2016 12:00,-1,33.72093023,11.51716501,0.522243714,178.7234043,4.236641221,4.525627045,1673.11412,26.83558994,16.50580271,0.391891892,-0.059574468,ballast,333.2,-6.613541,-0.7858887,9.778484,1.262661,61.28676,5.518824,42.85623943,0.066160791,1,0,2,44.9,d
12/31/2016 12:05,-1,33.72093023,11.51716501,0.522243714,178.7234043,4.236641221,4.525627045,756.0099475,26.83558994,16.50580271,0.014340871,0.031887262,ballast,333.2,-6.613541,-0.7858887,9.778484,1.262661,61.28676,5.518824,42.85623943,0.066160791,1,0,2,44.9,d
12/31/2016 12:10,-1,33.72093023,11.51716501,0.522243714,178.7234043,4.236641221,4.525627045,821.2213319,26.94003868,16.24758221,-0.003309432,-0.001005803,ballast,333.2,-6.613541,-0.7858887,9.778484,1.262661,61.28676,5.518824,42.85623943,0.066160791,1,0,2,44.9,d
12/31/2016 12:15,-1,33.72093023,11.51716501,0.522243714,178.7234043,4.236641221,4.525627045,876.8536428,26.94003868,16.24758221,-0.015444015,-0.001005803,ballast,333.2,-6.613541,-0.7858887,9.778484,1.262661,61.28676,5.518824,42.85623943,0.066160791,1,0,2,44.9,d
12/31/2016 12:20,-1,33.72093023,11.51716501,0.522243714,178.7234043,4.236641221,4.525627045,827.8529981,27.07184305,16.24758221,-0.015444015,-0.001005803,ballast,333.2,-6.613541,-0.7858887,9.778484,1.262661,61.28676,5.518824,42.85623943,0.066160791,1,0,2,44.9,d
12/31/2016 12:25,-1,33.72093023,11.51716501,0.522243714,178.7234043,4.236641221,4.525627045,862.6692456,27.06189555,16.24758221,0.001103144,-0.046808511,ballast,333.2,-6.613541,-0.7858887,9.778484,1.262661,61.28676,5.518824,42.85623943,0.066160791,1,0,2,44.9,d
12/31/2016 12:30,-1,33.72093023,11.51716501,0.522243714,178.7234043,4.236641221,4.525627045,693.0091185,27.06189555,16.13152805,-0.007722008,-0.023818734,ballast,333.2,-6.613541,-0.7858887,9.778484,1.262661,61.28676,5.518824,42.85623943,0.066160791,1,0,2,44.9,d
12/31/2016 12:35,-1,33.72093023,11.51716501,0.522243714,178.7234043,4.236641221,4.525627045,639.0715667,27.16634429,16.13152805,-0.015444015,-0.053882288,ballast,333.2,-6.613541,-0.7858887,9.778484,1.262661,61.28676,5.518824,42.85623943,0.066160791,1,0,2,44.9,d
